,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,intersection_street_1,intersection_street_2,landmark,closed_date,taxi_pick_up_location,due_date,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
561,57102322,2023-03-21T23:01:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453.0,1983 SEDGEWICK AVENUE,SEDGEWICK AVENUE,WEST  179 STREET,HALL OF FAME TERRACE,ADDRESS,BRONX,,In Progress,,,05 BRONX,2032300016.0,BRONX,1007438.0,251431.0,PHONE,Unspecified,BRONX,40.856764407086786,-73.91617647069057,"{'latitude': '40.856764407086786', 'longitude': '-73.91617647069057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,29.0,29.0,WEST  179 STREET,HALL OF FAME TERRACE,SEDGWICK AVENUE,,,,,,,
562,57100551,2023-03-21T23:01:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,11236.0,,,,,INTERSECTION,BROOKLYN,,Open,,,18 BROOKLYN,,BROOKLYN,1015289.0,169710.0,UNKNOWN,Unspecified,BROOKLYN,40.63243692394328,-73.88817263437012,"{'latitude': '40.63243692394328', 'longitude': '-73.88817263437012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13827.0,5.0,2.0,8.0,42.0,ROCKAWAY PARKWAY,SKIDMORE AVENUE,,,,,,,,
563,57105220,2023-03-21T23:00:53.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10312.0,52 WOEHRLE AVENUE,WOEHRLE AVENUE,VON BRAUN AVENUE,ALEXANDER AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-03-22T00:18:54.000,03 STATEN ISLAND,5056740051.0,STATEN ISLAND,933998.0,141840.0,ONLINE,Unspecified,STATEN ISLAND,40.555851387247074,-74.18084054588036,"{'latitude': '40.555851387247074', 'longitude': '-74.18084054588036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10699.0,15.0,1.0,9.0,77.0,VON BRAUN AVENUE,ALEXANDER AVENUE,WOEHRLE AVENUE,2023-03-22T00:18:49.000,,,,,,
564,57100287,2023-03-21T23:00:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10455.0,551 WALES AVENUE,WALES AVENUE,EAST  149 STREET,EAST  150 STREET,ADDRESS,BRONX,,In Progress,,2023-03-22T02:27:43.000,01 BRONX,2026410036.0,BRONX,1009946.0,235523.0,MOBILE,Unspecified,BRONX,40.81309462311993,-73.90717111629482,"{'latitude': '40.81309462311993', 'longitude': '-73.90717111629482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10933.0,49.0,5.0,35.0,23.0,EAST  149 STREET,EAST  150 STREET,WALES AVENUE,,,,,,,
565,57106213,2023-03-21T23:00:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432.0,159-18 84 ROAD,84 ROAD,159 STREET,160 STREET,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-22T01:22:29.000,08 QUEENS,4097870245.0,QUEENS,1038069.0,199424.0,MOBILE,Unspecified,QUEENS,40.713885863553976,-73.80586376466823,"{'latitude': '40.713885863553976', 'longitude': '-73.80586376466823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24340.0,25.0,3.0,24.0,65.0,159 STREET,160 STREET,84 ROAD,2023-03-22T01:22:20.000,,,,,,
566,57106802,2023-03-21T22:59:53.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11209.0,6902 RIDGE BOULEVARD,RIDGE BOULEVARD,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,10 BROOKLYN,3058700037.0,BROOKLYN,976284.0,171160.0,ONLINE,Unspecified,BROOKLYN,40.63646766454153,-74.0287016455361,"{'latitude': '40.63646766454153', 'longitude': '-74.0287016455361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216.0,10.0,2.0,44.0,41.0,,,,,,,,,,
567,57105977,2023-03-21T22:59:50.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11357.0,15-16 MURRAY STREET,MURRAY STREET,CROSS ISLAND PARKWAY,15 DRIVE,ADDRESS,WHITESTONE,,In Progress,,,07 QUEENS,4046790007.0,QUEENS,1036110.0,225904.0,ONLINE,Unspecified,QUEENS,40.786578308642916,-73.81272605068023,"{'latitude': '40.786578308642916', 'longitude': '-73.81272605068023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14192.0,22.0,3.0,20.0,67.0,CROSS ISLAND PARKWAY,15 DRIVE,MURRAY STREET,,,,,,,
568,57105985,2023-03-21T22:59:49.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,11212.0,7 HEGEMAN AVENUE,HEGEMAN AVENUE,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,16 BROOKLYN,3036210001.0,BROOKLYN,1008705.0,178138.0,PHONE,Unspecified,BROOKLYN,40.65559058142622,-73.91186291184383,"{'latitude': '40.65559058142622', 'longitude': '-73.91186291184383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17614.0,55.0,2.0,25.0,46.0,,,,,,,,,,
569,57100695,2023-03-21T22:59:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11103.0,32-32 49 STREET,49 STREET,NEWTOWN ROAD,NORTHERN BOULEVARD,ADDRESS,ASTORIA,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-03-22T00:32:17.000,01 QUEENS,4007340047.0,QUEENS,1008474.0,214236.0,MOBILE,Unspecified,QUEENS,40.75467166407535,-73.91256559006712,"{'latitude': '40.75467166407535', 'longitude': '-73.91256559006712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16860.0,39.0,3.0,33.0,72.0,NEWTOWN ROAD,NORTHERN BOULEVARD,49 STREET,2023-03-22T00:32:13.000,,,,,,
570,57105930,2023-03-21T22:59:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10031.0,357 EDGECOMBE AVENUE,EDGECOMBE AVENUE,WEST  150 STREET,WEST  155 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-03-21T23:18:00.000,09 MANHATTAN,1020540006.0,MANHATTAN,1000547.0,240735.0,MOBILE,Unspecified,MANHATTAN,40.8274224282862,-73.94111309522009,"{'latitude': '40.8274224282862', 'longitude': '-73.94111309522009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428.0,37.0,4.0,36.0,19.0,WEST  150 STREET,WEST  155 STREET,EDGECOMBE AVENUE,2023-03-21T23:17:54.000,,,,,,
571,57103057,2023-03-21T22:59:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040.0,1623 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  191 STREET,WEST  192 STREET,ADDRESS,NEW YORK,,In Progress,,2023-03-22T02:23:36.000,12 MANHATTAN,1021690034.0,MANHATTAN,1003870.0,251041.0,MOBILE,Unspecified,MANHATTAN,40.85570262421423,-73.92907575820185,"{'latitude': '40.85570262421423', 'longitude': '-73.92907575820185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098.0,47.0,4.0,39.0,22.0,WEST  191 STREET,WEST  192 STREET,ST NICHOLAS AVENUE,,,,,,,
572,57102282,2023-03-21T22:59:02.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11367.0,147-15 76 AVENUE,76 AVENUE,,,ADDRESS,FLUSHING,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,08 QUEENS,4066840002.0,QUEENS,1035020.0,202935.0,PHONE,Unspecified,QUEENS,40.723540715205125,-73.81683562156779,"{'latitude': '40.723540715205125', 'longitude': '-73.81683562156779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14509.0,25.0,3.0,24.0,65.0,,,,,,,,,,
573,57102565,2023-03-21T22:59:02.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10463.0,3801 HUDSON MANOR TERRACE,HUDSON MANOR TERRACE,WEST  237 STREET,WEST  239 STREET,ADDRESS,BRONX,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-03-21T23:30:59.000,08 BRONX,2059200670.0,BRONX,1007580.0,263067.0,MOBILE,Unspecified,BRONX,40.88870126620313,-73.91562263026111,"{'latitude': '40.88870126620313', 'longitude': '-73.91562263026111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272.0,48.0,5.0,40.0,33.0,WEST  237 STREET,WEST  239 STREET,HUDSON MANOR TERRACE,2023-03-21T23:30:54.000,,,,,,
574,57108397,2023-03-21T22:59:01.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10016.0,350 EAST   30 STREET,EAST   30 STREET,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,06 MANHATTAN,1009357501.0,MANHATTAN,990840.0,209475.0,ONLINE,Unspecified,MANHATTAN,40.741634644247206,-73.97621862921231,"{'latitude': '40.741634644247206', 'longitude': '-73.97621862921231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12078.0,71.0,4.0,50.0,7.0,,,,,,,,,,
575,57105206,2023-03-21T22:59:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10003.0,200 EAST   20 STREET,EAST   20 STREET,3 AVE,2 AVE,ADDRESS,NEW YORK,N/A,Open,,,06 MANHATTAN,1009000055.0,MANHATTAN,988567.0,207755.0,ONLINE,Unspecified,MANHATTAN,40.73691507277943,-73.98442232093225,"{'latitude': '40.73691507277943', 'longitude': '-73.98442232093225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724.0,71.0,4.0,50.0,7.0,,,,,,,,,,
576,57107858,2023-03-21T22:58:57.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10025.0,2655 BROADWAY,BROADWAY,WEST  100 STREET,WEST  101 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T23:04:56.000,07 MANHATTAN,1018720054.0,MANHATTAN,992675.0,229900.0,ONLINE,Unspecified,MANHATTAN,40.797694390788806,-73.96957105052991,"{'latitude': '40.797694390788806', 'longitude': '-73.96957105052991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422.0,20.0,4.0,19.0,15.0,WEST  100 STREET,WEST  101 STREET,BROADWAY,2023-03-21T23:04:51.000,,,,,,
577,57106261,2023-03-21T22:58:49.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009.0,45 AVENUE B,AVENUE B,EAST    3 STREET,EAST    4 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T23:21:22.000,03 MANHATTAN,1003860005.0,MANHATTAN,989036.0,202675.0,ONLINE,Unspecified,MANHATTAN,40.72297147423992,-73.9827335711165,"{'latitude': '40.72297147423992', 'longitude': '-73.9827335711165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729.0,70.0,4.0,50.0,5.0,EAST    3 STREET,EAST    4 STREET,AVENUE B,2023-03-21T23:21:18.000,,,,,,
578,57101491,2023-03-21T22:57:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10455.0,551 WALES AVENUE,WALES AVENUE,EAST  149 STREET,EAST  150 STREET,ADDRESS,BRONX,,In Progress,,2023-03-22T02:27:26.000,01 BRONX,2026410036.0,BRONX,1009946.0,235523.0,ONLINE,Unspecified,BRONX,40.81309462311993,-73.90717111629482,"{'latitude': '40.81309462311993', 'longitude': '-73.90717111629482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10933.0,49.0,5.0,35.0,23.0,EAST  149 STREET,EAST  150 STREET,WALES AVENUE,,,,,,,
579,57107842,2023-03-21T22:57:33.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385.0,67-19 FOREST AVENUE,FOREST AVENUE,CORNELIA STREET,68 AVENUE,ADDRESS,RIDGEWOOD,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-03-22T00:39:19.000,05 QUEENS,4035030002.0,QUEENS,1011522.0,195776.0,MOBILE,Unspecified,QUEENS,40.70399463274781,-73.9016389264212,"{'latitude': '40.70399463274781', 'longitude': '-73.9016389264212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310.0,54.0,3.0,34.0,62.0,CORNELIA STREET,68 AVENUE,FOREST AVENUE,2023-03-22T00:39:10.000,,,,,,
580,57100224,2023-03-21T22:57:32.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11221.0,1119 BROADWAY,BROADWAY,DEKALB AVENUE,KOSCIUSZKO STREET,ADDRESS,BROOKLYN,,In Progress,,2023-03-22T02:39:59.000,04 BROOKLYN,3032410078.0,BROOKLYN,1003802.0,192036.0,MOBILE,Unspecified,BROOKLYN,40.69374963424376,-73.92949325294583,"{'latitude': '40.69374963424376', 'longitude': '-73.92949325294583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181.0,42.0,2.0,30.0,53.0,DEKALB AVENUE,KOSCIUSZKO STREET,BROADWAY,,,,,,,
581,57106926,2023-03-21T22:57:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11432.0,82-07 172 STREET,172 STREET,82 AVENUE,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-03-22T01:21:50.000,08 QUEENS,4070500007.0,QUEENS,1041235.0,201490.0,PHONE,Unspecified,QUEENS,40.7195366974193,-73.79442590077183,"{'latitude': '40.7195366974193', 'longitude': '-73.79442590077183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24340.0,25.0,3.0,24.0,65.0,82 AVENUE,GRAND CENTRAL PARKWAY,172 STREET,2023-03-22T01:21:46.000,,,,,,
582,57103944,2023-03-21T22:56:09.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11377.0,34-10 58 STREET,58 STREET,34 AVENUE,37 AVENUE,ADDRESS,WOODSIDE,,Closed,The Police Department issued a summons in response to the complaint.,2023-03-21T23:11:33.000,02 QUEENS,4011960056.0,QUEENS,1010932.0,213114.0,MOBILE,Unspecified,QUEENS,40.751584984731366,-73.90369811299553,"{'latitude': '40.751584984731366', 'longitude': '-73.90369811299553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14787.0,53.0,3.0,33.0,66.0,34 AVENUE,37 AVENUE,58 STREET,2023-03-21T23:11:27.000,,,,,,
583,57102431,2023-03-21T22:56:05.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10016.0,350 EAST   30 STREET,EAST   30 STREET,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,06 MANHATTAN,1009357501.0,MANHATTAN,990840.0,209475.0,PHONE,Unspecified,MANHATTAN,40.741634644247206,-73.97621862921231,"{'latitude': '40.741634644247206', 'longitude': '-73.97621862921231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12078.0,71.0,4.0,50.0,7.0,,,,,,,,,,
584,57105830,2023-03-21T22:56:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027.0,257 WEST  122 STREET,WEST  122 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-03-22T00:22:07.000,10 MANHATTAN,1019280010.0,MANHATTAN,997721.0,233556.0,MOBILE,Unspecified,MANHATTAN,40.80772285478087,-73.95133885434338,"{'latitude': '40.80772285478087', 'longitude': '-73.95133885434338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424.0,18.0,4.0,36.0,18.0,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  122 STREET,2023-03-22T00:22:02.000,,,,,,
585,57099430,2023-03-21T22:56:02.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11217.0,481 WARREN STREET,WARREN STREET,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,02 BROOKLYN,3003930043.0,BROOKLYN,988267.0,188184.0,ONLINE,Unspecified,BROOKLYN,40.68319746513427,-73.98551653252703,"{'latitude': '40.68319746513427', 'longitude': '-73.98551653252703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17619.0,68.0,2.0,38.0,54.0,,,,,,,,,,
586,57099485,2023-03-21T22:56:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11355.0,43-16 BURLING STREET,BURLING STREET,CHERRY AVE,DELAWARE AVE,ADDRESS,FLUSHING,N/A,Open,,,07 QUEENS,4051960055.0,QUEENS,1034531.0,214768.0,PHONE,Unspecified,QUEENS,40.756022084462415,-73.81851134792448,"{'latitude': '40.756022084462415', 'longitude': '-73.81851134792448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14190.0,22.0,3.0,3.0,67.0,,,,,,,,,,
587,57101185,2023-03-21T22:55:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11374.0,98-41 QUEENS BOULEVARD,QUEENS BOULEVARD,65 ROAD,66 AVENUE,ADDRESS,REGO PARK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-21T23:07:16.000,06 QUEENS,4021040001.0,QUEENS,1023982.0,204562.0,ONLINE,Unspecified,QUEENS,40.72806289204952,-73.85664804250655,"{'latitude': '40.72806289204952', 'longitude': '-73.85664804250655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14785.0,40.0,3.0,28.0,70.0,65 ROAD,66 AVENUE,QUEENS BOULEVARD,2023-03-21T23:07:12.000,,,,,,
588,57107906,2023-03-21T22:55:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034.0,55 PARK TERRACE EAST,PARK TERRACE EAST,WEST  215 STREET,WEST  217 STREET,ADDRESS,NEW YORK,,In Progress,,2023-03-22T02:23:56.000,12 MANHATTAN,1022430210.0,MANHATTAN,1007304.0,256399.0,MOBILE,Unspecified,MANHATTAN,40.870400409315245,-73.91664378450136,"{'latitude': '40.870400409315245', 'longitude': '-73.91664378450136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092.0,47.0,4.0,39.0,22.0,WEST  215 STREET,WEST  217 STREET,PARK TERRACE EAST,,,,,,,
589,57099324,2023-03-21T22:55:36.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10465.0,291 REVERE AVENUE,REVERE AVENUE,LAWTON AVENUE,MILES AVENUE,ADDRESS,BRONX,,In Progress,,,10 BRONX,2055900010.0,BRONX,1034647.0,237445.0,ONLINE,Unspecified,BRONX,40.818263585032966,-73.81792251247262,"{'latitude': '40.818263585032966', 'longitude': '-73.81792251247262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11274.0,43.0,5.0,12.0,28.0,LAWTON AVENUE,MILES AVENUE,REVERE AVENUE,,,,,,,
